symbol,date,time,open,high,low,close,volume,adj_vol
NIFTY,20190227,10:07,10915.9,10915.9,10912.15,10913.35,,
NIFTY,20190227,10:08,10912.8,10915.25,10911.2,10915.25,,
NIFTY,20190227,10:09,10915.25,10918.05,10914.3,10917.9,,
NIFTY,20190227,10:10,10917.55,10918.55,10916.85,10918.35,,
NIFTY,20190227,10:11,10918.8,10918.8,10916.25,10917.0,,
NIFTY,20190227,10:12,10917.65,10918.3,10916.0,10918.0,,
NIFTY,20190227,10:13,10918.2,10919.05,10917.55,10918.9,,
NIFTY,20190227,10:14,10919.05,10919.15,10914.9,10915.1,,
NIFTY,20190227,10:15,10914.85,10916.7,10913.25,10914.2,,
NIFTY,20190227,10:16,10914.5,10915.6,10913.1,10915.15,,
NIFTY,20190227,10:17,10915.05,10916.45,10914.55,10915.8,,
NIFTY,20190227,10:18,10915.8,10916.3,10914.95,10915.6,,
NIFTY,20190227,10:19,10915.25,10915.25,10913.35,10913.95,,
NIFTY,20190227,10:20,10913.95,10914.75,10913.35,10913.95,,
NIFTY,20190227,10:21,10913.95,10914.35,10911.95,10912.45,,
NIFTY,20190227,10:22,10912.3,10912.9,10911.9,10912.8,,
NIFTY,20190227,10:23,10912.45,10912.85,10911.5,10912.15,,
NIFTY,20190227,10:24,10912.3,10912.8,10910.95,10911.35,,
NIFTY,20190227,10:25,10911.5,10912.2,10910.15,10911.2,,
NIFTY,20190227,10:26,10911.55,10911.9,10909.45,10910.7,,
NIFTY,20190227,10:27,10910.45,10913.95,10910.45,10912.95,,
NIFTY,20190227,10:28,10913.05,10914.3,10911.1,10911.7,,
NIFTY,20190227,10:29,10911.75,10915.35,10911.0,10914.35,,
NIFTY,20190227,10:30,10914.85,10916.15,10913.65,10914.45,,
NIFTY,20190227,10:31,10914.0,10916.65,10914.0,10916.65,,
NIFTY,20190227,10:32,10916.75,10917.25,10915.8,10916.2,,
NIFTY,20190227,10:33,10916.35,10918.95,10916.35,10918.65,,
NIFTY,20190227,10:34,10918.65,10924.05,10918.65,10922.55,,
NIFTY,20190227,10:35,10922.05,10924.55,10921.85,10923.6,,
NIFTY,20190227,10:36,10923.6,10924.8,10923.3,10923.6,,
NIFTY,20190227,10:37,10923.95,10925.7,10922.35,10924.2,,
NIFTY,20190227,10:38,10923.0,10925.8,10923.0,10925.25,,
NIFTY,20190227,10:39,10925.6,10926.55,10924.55,10925.35,,
NIFTY,20190227,10:40,10925.25,10926.3,10924.5,10925.7,,
NIFTY,20190227,10:41,10926.3,10931.4,10924.95,10931.3,,
NIFTY,20190227,10:42,10931.55,10932.5,10930.35,10930.7,,
NIFTY,20190227,10:43,10930.9,10931.9,10929.6,10931.1,,
NIFTY,20190227,10:44,10931.05,10931.75,10929.75,10929.75,,
NIFTY,20190227,10:45,10929.75,10932.1,10929.75,10931.4,,
NIFTY,20190227,10:46,10931.65,10936.3,10930.75,10933.65,,
NIFTY,20190227,10:47,10933.55,10933.55,10930.85,10931.6,,
NIFTY,20190227,10:48,10931.5,10933.95,10931.2,10931.65,,
NIFTY,20190227,10:49,10931.7,10933.1,10931.2,10932.05,,
NIFTY,20190227,10:50,10932.25,10934.8,10932.25,10934.25,,
NIFTY,20190227,10:51,10933.4,10934.9,10932.75,10933.85,,
NIFTY,20190227,10:52,10933.85,10933.85,10932.25,10932.35,,
NIFTY,20190227,10:53,10933.35,10933.75,10932.3,10933.45,,
NIFTY,20190227,10:54,10933.55,10935.5,10932.5,10932.95,,
NIFTY,20190227,10:55,10932.6,10935.75,10932.3,10935.7,,
NIFTY,20190227,10:56,10935.7,10935.8,10933.6,10935.45,,
NIFTY,20190227,10:57,10935.7,10937.25,10935.4,10936.05,,
NIFTY,20190227,10:58,10935.9,10938.55,10935.35,10938.25,,
NIFTY,20190227,10:59,10937.95,10938.6,10936.85,10937.1,,
NIFTY,20190227,11:00,10937.75,10938.9,10937.35,10938.25,,
NIFTY,20190227,11:01,10938.25,10938.7,10936.25,10938.65,,
NIFTY,20190227,11:02,10938.75,10939.7,10936.6,10936.6,,
NIFTY,20190227,11:03,10936.6,10937.65,10935.95,10936.15,,
NIFTY,20190227,11:04,10935.5,10935.8,10931.6,10931.75,,
NIFTY,20190227,11:05,10931.8,10933.15,10931.1,10931.5,,
NIFTY,20190227,11:06,10931.25,10931.45,10928.25,10928.3,,
NIFTY,20190227,11:07,10928.55,10928.55,10924.7,10925.55,,
NIFTY,20190227,11:08,10924.75,10926.4,10924.05,10925.95,,
NIFTY,20190227,11:09,10926.6,10927.6,10925.15,10925.65,,
NIFTY,20190227,11:10,10925.15,10925.65,10922.2,10923.1,,
NIFTY,20190227,11:11,10922.95,10923.55,10921.95,10923.15,,
NIFTY,20190227,11:12,10923.15,10924.0,10922.15,10922.9,,
NIFTY,20190227,11:13,10923.0,10927.5,10922.75,10926.2,,
NIFTY,20190227,11:14,10926.85,10927.6,10925.3,10926.15,,
NIFTY,20190227,11:15,10926.15,10926.55,10920.85,10920.85,,
NIFTY,20190227,11:16,10920.75,10920.95,10915.45,10916.4,,
NIFTY,20190227,11:17,10916.65,10916.75,10908.1,10908.7,,
NIFTY,20190227,11:18,10908.75,10908.75,10899.05,10899.55,,
NIFTY,20190227,11:19,10899.2,10899.45,10892.85,10892.85,,
NIFTY,20190227,11:20,10892.85,10892.85,10878.75,10882.25,,
NIFTY,20190227,11:21,10882.2,10892.95,10881.25,10892.25,,
NIFTY,20190227,11:22,10892.65,10897.95,10891.95,10896.4,,
NIFTY,20190227,11:23,10896.0,10896.0,10887.7,10888.2,,
NIFTY,20190227,11:24,10888.25,10888.3,10883.2,10885.05,,
NIFTY,20190227,11:25,10885.05,10885.55,10881.15,10881.15,,
NIFTY,20190227,11:26,10880.95,10882.05,10874.4,10875.0,,
NIFTY,20190227,11:27,10875.35,10875.35,10868.15,10869.9,,
NIFTY,20190227,11:28,10870.0,10870.0,10838.4,10839.85,,
NIFTY,20190227,11:29,10840.0,10859.6,10839.9,10859.6,,
NIFTY,20190227,11:30,10859.6,10861.45,10854.8,10854.8,,
NIFTY,20190227,11:31,10854.6,10867.2,10854.4,10867.2,,
NIFTY,20190227,11:32,10867.8,10878.65,10866.7,10878.65,,
NIFTY,20190227,11:33,10878.65,10878.65,10869.85,10874.65,,
NIFTY,20190227,11:34,10873.8,10873.8,10865.1,10865.5,,
NIFTY,20190227,11:35,10864.15,10868.3,10860.85,10865.95,,
NIFTY,20190227,11:36,10866.15,10866.15,10858.15,10860.05,,
NIFTY,20190227,11:37,10860.75,10864.25,10859.7,10861.05,,
NIFTY,20190227,11:38,10860.8,10861.6,10853.0,10856.55,,
NIFTY,20190227,11:39,10856.55,10856.55,10841.85,10845.05,,
NIFTY,20190227,11:40,10844.1,10844.1,10833.65,10837.45,,
NIFTY,20190227,11:41,10838.05,10847.55,10835.35,10847.55,,
NIFTY,20190227,11:42,10846.8,10854.2,10846.8,10850.45,,
NIFTY,20190227,11:43,10850.45,10854.6,10845.15,10846.65,,
NIFTY,20190227,11:44,10848.0,10849.95,10846.5,10847.8,,
NIFTY,20190227,11:45,10847.65,10854.0,10842.25,10854.0,,
NIFTY,20190227,11:46,10854.0,10854.3,10844.1,10844.15,,
NIFTY,20190227,11:47,10843.85,10855.45,10840.9,10852.3,,
NIFTY,20190227,11:48,10853.2,10857.55,10849.6,10855.95,,
NIFTY,20190227,11:49,10855.95,10862.9,10852.95,10860.55,,
NIFTY,20190227,11:50,10860.95,10864.95,10857.25,10859.15,,
NIFTY,20190227,11:51,10858.6,10859.0,10852.3,10856.6,,
NIFTY,20190227,11:52,10856.6,10861.0,10856.6,10859.05,,
NIFTY,20190227,11:53,10858.9,10859.0,10855.9,10855.9,,
NIFTY,20190227,11:54,10855.85,10855.95,10844.95,10845.5,,
NIFTY,20190227,11:55,10845.3,10848.9,10844.65,10848.45,,
NIFTY,20190227,11:56,10848.5,10850.1,10843.1,10844.5,,
NIFTY,20190227,11:57,10845.2,10845.8,10838.35,10839.25,,
NIFTY,20190227,11:58,10839.5,10839.65,10834.1,10837.75,,
NIFTY,20190227,11:59,10838.0,10838.55,10827.4,10829.75,,
NIFTY,20190227,12:00,10827.4,10829.75,10809.8,10811.55,,
NIFTY,20190227,12:01,10811.55,10811.7,10779.6,10780.65,,
NIFTY,20190227,12:02,10779.5,10800.35,10778.85,10800.05,,
NIFTY,20190227,12:03,10801.95,10809.15,10800.5,10802.1,,
NIFTY,20190227,12:04,10802.1,10802.1,10783.65,10783.8,,
NIFTY,20190227,12:05,10783.3,10787.25,10768.5,10775.85,,
NIFTY,20190227,12:06,10775.0,10775.0,10764.95,10765.35,,
NIFTY,20190227,12:07,10765.65,10779.75,10764.25,10779.75,,
NIFTY,20190227,12:08,10780.95,10788.9,10780.95,10786.95,,
NIFTY,20190227,12:09,10787.1,10787.85,10775.35,10777.45,,
NIFTY,20190227,12:10,10778.0,10779.6,10766.75,10768.95,,
NIFTY,20190227,12:11,10767.75,10768.95,10761.6,10765.4,,
NIFTY,20190227,12:12,10765.4,10769.15,10753.2,10757.4,,
NIFTY,20190227,12:13,10757.65,10759.75,10751.2,10757.3,,
NIFTY,20190227,12:14,10757.2,10768.55,10756.25,10760.2,,
NIFTY,20190227,12:15,10761.95,10766.6,10760.45,10766.0,,
NIFTY,20190227,12:16,10766.75,10793.3,10766.55,10793.3,,
NIFTY,20190227,12:17,10790.55,10796.6,10787.15,10788.55,,
NIFTY,20190227,12:18,10788.3,10791.3,10779.35,10789.95,,
NIFTY,20190227,12:19,10791.25,10799.85,10791.15,10797.95,,
NIFTY,20190227,12:20,10797.3,10813.7,10797.3,10812.5,,
NIFTY,20190227,12:21,10812.6,10814.6,10806.05,10809.95,,
NIFTY,20190227,12:22,10811.45,10811.55,10798.65,10798.65,,
NIFTY,20190227,12:23,10798.35,10798.35,10788.5,10788.85,,
NIFTY,20190227,12:24,10789.55,10796.95,10787.1,10793.05,,
NIFTY,20190227,12:25,10793.05,10797.15,10790.25,10797.05,,
NIFTY,20190227,12:26,10797.35,10799.0,10790.1,10790.1,,
NIFTY,20190227,12:27,10789.9,10795.8,10787.85,10795.2,,
NIFTY,20190227,12:28,10797.1,10800.2,10793.75,10796.6,,
NIFTY,20190227,12:29,10797.0,10799.5,10794.7,10799.0,,
NIFTY,20190227,12:30,10797.65,10803.95,10795.5,10796.8,,
NIFTY,20190227,12:31,10796.3,10797.25,10786.35,10786.35,,
NIFTY,20190227,12:32,10786.9,10786.9,10773.1,10773.15,,
NIFTY,20190227,12:33,10772.65,10779.8,10771.55,10777.0,,
NIFTY,20190227,12:34,10776.75,10781.5,10775.9,10778.9,,
NIFTY,20190227,12:35,10778.9,10781.05,10776.3,10778.05,,
NIFTY,20190227,12:36,10778.45,10782.4,10778.0,10778.85,,
NIFTY,20190227,12:37,10778.45,10786.2,10775.7,10786.1,,
NIFTY,20190227,12:38,10786.25,10789.85,10784.75,10784.75,,
NIFTY,20190227,12:39,10785.05,10787.05,10783.4,10784.9,,
NIFTY,20190227,12:40,10780.6,10783.0,10776.6,10783.0,,
NIFTY,20190227,12:41,10783.6,10784.5,10779.3,10779.35,,
NIFTY,20190227,12:42,10779.8,10791.65,10779.8,10791.65,,
NIFTY,20190227,12:43,10791.45,10791.45,10781.3,10786.15,,
NIFTY,20190227,12:44,10786.25,10791.25,10784.7,10791.25,,
NIFTY,20190227,12:45,10791.05,10793.9,10786.6,10793.9,,
NIFTY,20190227,12:46,10793.9,10798.45,10792.6,10795.7,,
NIFTY,20190227,12:47,10795.75,10795.75,10787.85,10788.1,,
NIFTY,20190227,12:48,10787.65,10790.1,10783.8,10787.05,,
NIFTY,20190227,12:49,10787.0,10787.6,10783.7,10783.7,,
NIFTY,20190227,12:50,10783.55,10784.2,10778.4,10781.15,,
NIFTY,20190227,12:51,10781.55,10785.0,10780.05,10784.0,,
NIFTY,20190227,12:52,10784.05,10785.15,10781.5,10784.15,,
NIFTY,20190227,12:53,10783.55,10786.05,10779.15,10779.15,,
NIFTY,20190227,12:54,10779.15,10781.5,10775.75,10780.3,,
NIFTY,20190227,12:55,10780.3,10784.2,10778.85,10783.5,,
NIFTY,20190227,12:56,10783.5,10784.25,10780.7,10783.7,,
NIFTY,20190227,12:57,10783.2,10786.8,10783.2,10786.4,,
NIFTY,20190227,12:58,10785.95,10785.95,10781.15,10781.4,,
NIFTY,20190227,12:59,10782.0,10784.75,10777.75,10777.75,,
NIFTY,20190227,13:00,10777.65,10782.6,10776.7,10782.6,,
NIFTY,20190227,13:01,10782.6,10786.55,10782.6,10786.35,,
NIFTY,20190227,13:02,10786.3,10797.05,10786.3,10795.3,,
NIFTY,20190227,13:03,10795.3,10797.95,10791.75,10794.3,,
NIFTY,20190227,13:04,10794.8,10801.35,10793.35,10801.35,,
NIFTY,20190227,13:05,10802.15,10802.55,10796.75,10796.75,,
NIFTY,20190227,13:06,10797.1,10798.25,10793.95,10796.15,,
NIFTY,20190227,13:07,10796.0,10796.15,10790.25,10790.25,,
NIFTY,20190227,13:08,10789.7,10792.2,10789.7,10791.15,,
NIFTY,20190227,13:09,10791.15,10793.4,10787.9,10788.05,,
NIFTY,20190227,13:10,10788.65,10790.15,10784.8,10784.8,,
NIFTY,20190227,13:11,10784.8,10784.9,10780.45,10781.7,,
NIFTY,20190227,13:12,10781.7,10783.6,10781.4,10783.6,,
NIFTY,20190227,13:13,10783.45,10787.75,10783.15,10784.35,,
NIFTY,20190227,13:14,10784.15,10785.7,10783.9,10785.2,,
NIFTY,20190227,13:15,10784.5,10788.3,10784.5,10788.3,,
NIFTY,20190227,13:16,10788.15,10789.85,10786.7,10787.5,,
NIFTY,20190227,13:17,10787.8,10796.85,10787.8,10795.7,,
NIFTY,20190227,13:18,10794.95,10795.25,10788.6,10788.8,,
NIFTY,20190227,13:19,10789.0,10789.0,10785.4,10787.75,,
NIFTY,20190227,13:20,10788.0,10788.9,10785.15,10785.15,,
NIFTY,20190227,13:21,10785.15,10785.6,10769.45,10770.65,,
NIFTY,20190227,13:22,10769.35,10771.85,10764.15,10768.6,,
NIFTY,20190227,13:23,10768.4,10772.75,10767.1,10771.8,,
NIFTY,20190227,13:24,10771.8,10772.6,10768.55,10771.35,,
NIFTY,20190227,13:25,10771.15,10781.75,10770.25,10781.4,,
NIFTY,20190227,13:26,10781.4,10782.35,10775.3,10778.15,,
NIFTY,20190227,13:27,10776.8,10782.95,10776.3,10779.7,,
NIFTY,20190227,13:28,10779.25,10784.9,10779.25,10779.6,,
NIFTY,20190227,13:29,10779.3,10779.9,10776.85,10779.5,,
NIFTY,20190227,13:30,10779.4,10789.15,10779.4,10788.9,,
NIFTY,20190227,13:31,10790.1,10793.4,10788.5,10792.25,,
NIFTY,20190227,13:32,10792.25,10800.35,10792.05,10797.55,,
NIFTY,20190227,13:33,10796.3,10798.15,10794.95,10797.75,,
NIFTY,20190227,13:34,10798.8,10808.1,10797.25,10806.9,,
NIFTY,20190227,13:35,10807.2,10812.7,10805.2,10806.7,,
NIFTY,20190227,13:36,10805.95,10808.55,10803.4,10803.4,,
NIFTY,20190227,13:37,10802.9,10809.75,10801.75,10809.35,,
NIFTY,20190227,13:38,10808.25,10817.9,10807.75,10816.35,,
NIFTY,20190227,13:39,10816.35,10817.55,10811.6,10811.6,,
NIFTY,20190227,13:40,10811.7,10817.05,10810.35,10815.75,,
NIFTY,20190227,13:41,10814.95,10821.05,10814.95,10819.65,,
NIFTY,20190227,13:42,10819.05,10827.65,10819.05,10827.35,,
NIFTY,20190227,13:43,10826.65,10828.05,10821.75,10821.75,,
NIFTY,20190227,13:44,10821.25,10821.3,10814.95,10816.05,,
NIFTY,20190227,13:45,10815.7,10818.6,10814.4,10816.8,,
NIFTY,20190227,13:46,10816.8,10817.5,10813.8,10814.3,,
NIFTY,20190227,13:47,10813.8,10815.05,10811.1,10812.15,,
NIFTY,20190227,13:48,10812.15,10812.55,10804.3,10804.3,,
NIFTY,20190227,13:49,10804.3,10810.75,10804.3,10810.3,,
NIFTY,20190227,13:50,10810.45,10819.45,10810.45,10819.35,,
NIFTY,20190227,13:51,10819.6,10824.6,10818.6,10824.3,,
NIFTY,20190227,13:52,10823.7,10825.75,10823.4,10825.6,,
NIFTY,20190227,13:53,10825.1,10825.25,10817.7,10818.1,,
NIFTY,20190227,13:54,10818.3,10823.15,10816.8,10821.4,,
NIFTY,20190227,13:55,10821.55,10824.6,10821.5,10822.0,,
NIFTY,20190227,13:56,10821.4,10821.9,10816.25,10817.6,,
NIFTY,20190227,13:57,10817.5,10822.0,10817.5,10820.25,,
NIFTY,20190227,13:58,10819.85,10822.35,10819.45,10819.6,,
NIFTY,20190227,13:59,10819.6,10820.15,10812.8,10814.6,,
NIFTY,20190227,14:00,10815.4,10818.45,10814.4,10816.4,,
NIFTY,20190227,14:01,10816.4,10819.05,10816.0,10818.85,,
NIFTY,20190227,14:02,10818.95,10819.75,10816.7,10819.5,,
NIFTY,20190227,14:03,10819.4,10828.3,10819.1,10827.8,,
NIFTY,20190227,14:04,10827.8,10828.4,10825.15,10826.35,,
NIFTY,20190227,14:05,10825.8,10828.5,10825.5,10826.5,,
NIFTY,20190227,14:06,10826.55,10839.8,10826.5,10839.3,,
NIFTY,20190227,14:07,10838.85,10838.85,10832.95,10835.6,,
NIFTY,20190227,14:08,10835.6,10842.8,10835.4,10842.4,,
NIFTY,20190227,14:09,10842.15,10842.75,10837.75,10837.75,,
NIFTY,20190227,14:10,10836.95,10836.95,10825.35,10825.5,,
NIFTY,20190227,14:11,10825.3,10826.2,10821.3,10826.2,,
NIFTY,20190227,14:12,10825.6,10831.2,10825.6,10826.65,,
NIFTY,20190227,14:13,10825.3,10825.7,10822.0,10824.2,,
NIFTY,20190227,14:14,10823.75,10825.35,10819.1,10823.7,,
NIFTY,20190227,14:15,10823.1,10823.6,10821.25,10822.65,,
NIFTY,20190227,14:16,10822.75,10824.75,10819.4,10819.4,,
NIFTY,20190227,14:17,10816.15,10816.15,10808.1,10810.15,,
NIFTY,20190227,14:18,10809.5,10811.05,10803.65,10807.9,,
NIFTY,20190227,14:19,10807.9,10807.9,10803.65,10805.95,,
NIFTY,20190227,14:20,10806.2,10818.5,10806.0,10817.6,,
NIFTY,20190227,14:21,10817.4,10822.05,10816.0,10821.35,,
NIFTY,20190227,14:22,10820.55,10820.85,10815.55,10815.8,,
NIFTY,20190227,14:23,10815.0,10815.0,10807.5,10810.05,,
NIFTY,20190227,14:24,10810.3,10815.1,10810.3,10812.45,,
NIFTY,20190227,14:25,10812.45,10817.05,10809.6,10814.85,,
NIFTY,20190227,14:26,10814.2,10816.65,10811.0,10816.5,,
NIFTY,20190227,14:27,10816.5,10819.25,10814.2,10815.45,,
NIFTY,20190227,14:28,10815.55,10820.4,10815.1,10815.2,,
NIFTY,20190227,14:29,10815.6,10817.55,10814.3,10814.65,,
NIFTY,20190227,14:30,10814.25,10816.9,10811.5,10812.95,,
NIFTY,20190227,14:31,10811.6,10817.85,10810.2,10817.85,,
NIFTY,20190227,14:32,10817.3,10817.85,10814.4,10816.6,,
NIFTY,20190227,14:33,10816.3,10817.1,10811.85,10811.85,,
NIFTY,20190227,14:34,10811.4,10811.45,10808.45,10811.45,,
NIFTY,20190227,14:35,10811.3,10812.05,10808.6,10809.55,,
NIFTY,20190227,14:36,10809.25,10809.25,10793.75,10794.75,,
NIFTY,20190227,14:37,10794.45,10799.75,10794.25,10798.75,,
NIFTY,20190227,14:38,10798.65,10799.95,10790.75,10790.75,,
NIFTY,20190227,14:39,10790.75,10790.75,10786.2,10786.95,,
NIFTY,20190227,14:40,10786.85,10796.95,10786.85,10794.5,,
NIFTY,20190227,14:41,10794.1,10798.55,10791.1,10794.95,,
NIFTY,20190227,14:42,10794.95,10805.55,10794.1,10805.1,,
NIFTY,20190227,14:43,10805.3,10805.55,10797.65,10797.65,,
NIFTY,20190227,14:44,10797.3,10797.3,10793.0,10793.6,,
NIFTY,20190227,14:45,10793.6,10793.6,10782.95,10785.95,,
NIFTY,20190227,14:46,10785.6,10794.5,10785.6,10794.45,,
NIFTY,20190227,14:47,10794.45,10796.2,10790.8,10796.0,,
NIFTY,20190227,14:48,10796.0,10799.6,10795.95,10797.6,,
NIFTY,20190227,14:49,10797.2,10797.55,10788.6,10793.15,,
NIFTY,20190227,14:50,10793.15,10793.2,10785.55,10789.9,,
NIFTY,20190227,14:51,10790.65,10796.05,10790.2,10795.1,,
NIFTY,20190227,14:52,10795.1,10796.4,10792.9,10795.45,,
NIFTY,20190227,14:53,10794.85,10797.5,10790.75,10794.15,,
NIFTY,20190227,14:54,10794.5,10799.25,10794.0,10799.25,,
NIFTY,20190227,14:55,10798.7,10805.25,10797.95,10804.85,,
NIFTY,20190227,14:56,10805.25,10805.25,10797.4,10800.7,,
NIFTY,20190227,14:57,10800.7,10801.75,10798.2,10799.4,,
NIFTY,20190227,14:58,10799.5,10799.5,10789.35,10790.95,,
NIFTY,20190227,14:59,10791.25,10793.2,10789.25,10792.85,,
NIFTY,20190227,15:00,10794.05,10803.95,10794.05,10802.1,,
NIFTY,20190227,15:01,10802.1,10814.55,10801.7,10814.55,,
NIFTY,20190227,15:02,10814.95,10815.4,10808.15,10808.15,,
NIFTY,20190227,15:03,10807.6,10808.5,10804.25,10807.3,,
NIFTY,20190227,15:04,10807.3,10812.15,10806.95,10811.9,,
NIFTY,20190227,15:05,10812.2,10816.5,10812.2,10813.15,,
NIFTY,20190227,15:06,10813.15,10816.85,10813.15,10816.7,,
NIFTY,20190227,15:07,10816.95,10820.15,10816.9,10817.7,,
NIFTY,20190227,15:08,10817.6,10819.3,10817.05,10817.35,,
NIFTY,20190227,15:09,10817.35,10819.2,10815.65,10815.85,,
NIFTY,20190227,15:10,10815.5,10815.5,10810.35,10812.15,,
NIFTY,20190227,15:11,10813.35,10813.35,10809.55,10812.35,,
NIFTY,20190227,15:12,10812.85,10813.9,10803.55,10803.55,,
NIFTY,20190227,15:13,10803.5,10807.85,10802.3,10807.55,,
NIFTY,20190227,15:14,10808.0,10808.65,10806.2,10808.65,,
NIFTY,20190227,15:15,10809.2,10810.05,10806.15,10807.35,,
NIFTY,20190227,15:16,10807.0,10808.7,10801.4,10803.4,,
NIFTY,20190227,15:17,10803.45,10804.1,10801.3,10803.65,,
NIFTY,20190227,15:18,10803.7,10807.55,10803.7,10806.9,,
NIFTY,20190227,15:19,10806.75,10808.25,10805.55,10805.7,,
NIFTY,20190227,15:20,10805.7,10808.9,10805.3,10807.35,,
NIFTY,20190227,15:21,10807.35,10808.15,10804.35,10804.7,,
NIFTY,20190227,15:22,10804.95,10805.45,10800.0,10800.0,,
NIFTY,20190227,15:23,10799.95,10800.8,10798.65,10799.9,,
NIFTY,20190227,15:24,10799.9,10801.45,10799.6,10800.3,,
NIFTY,20190227,15:25,10800.35,10801.55,10799.55,10800.85,,
NIFTY,20190227,15:26,10800.9,10803.5,10800.9,10802.5,,
NIFTY,20190227,15:27,10803.4,10803.55,10799.75,10800.55,,
NIFTY,20190227,15:28,10800.6,10800.65,10797.3,10797.9,,
NIFTY,20190227,15:29,10798.45,10798.9,10793.35,10794.2,,
NIFTY,20190227,15:30,10793.9,10793.9,10793.9,10793.9,,
